_;SMPTE Metadata Elements Dictionary;;;;;;;;;;;;;
_;Published version 13 as of 2012-02-14;;;;;;;;;;;;;
_ver;Published;13;;;;;;;;;;;;
_;;499;Nodes in this Register;;;;;;;;;;;
_;;1476;Leaves in this Register;;;;;;;;;;;
_;Register;Dictionary Version at introduction;Node or
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.01.02.02.10.02.02.00.00;Descriptive Metadata Schemes;An unordered batch of 'n' Universal Labels of all the Descriptive Metadata schemes used in this file;Batch of Universal Labels;16*n;;;;Type as defined in SMPTE 377M;
;Elements;12;Leaf;6;06.0E.2B.34.01.01.01.0C.01.02.02.10.02.03.00.00;Application Scheme Batch;A batch of Universal Labels of all the Application Metadata schemes used in a file.;Batch of Universal Labels;16*n;;;;377M-1;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.01.03.00.00.00.00.00.00;Locally Unique Identifiers;Identifier unique to the local context;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.01.03.01.00.00.00.00.00;Administrative Identifiers;Identifiers relating to Business and Administration;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.03.01.01.00.00.00.00;Transmission ID;Identifier for transmission control;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.03.01.02.00.00.00.00;Archive ID;Identifier for archival purposes;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.03.01.03.00.00.00.00;Item ID;Identifier of a content item;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.03.01.04.00.00.00.00;Accounting Reference Number;Reference number for accounting purposes;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.03.01.05.00.00.00.00;Traffic ID;Identifier for emmission management and/or billing;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.01.03.01.06.00.00.00.00;Project Number;Identifier for a particular project or mission;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.03.01.07.00.00.00.00;Local Target ID;A free-text, locally defined name or ID of one or more individual targets or target areas in a motion imagery stream. The image originators are free to populate this field as needed with values from their own target naming or numbering system.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;9;Leaf;5;06.0E.2B.34.01.01.01.09.01.03.01.07.01.00.00.00;Local Target ID;A free-text, locally defined name or ID of one or more individual targets or target areas in a motion imagery stream. The image originators are free to populate this field as needed with values from their own target naming or numbering system.;16-bit Unicode String;32 chars max;;;;;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.01.03.01.08.00.00.00.00;Project Name;Name for a particular project or mission;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.01.03.01.08.01.00.00.00;Project Name;Name for a particular project or mission;16-bit Unicode String;Variable;;;;;
;Elements;9;Leaf;4;06.0E.2B.34.01.01.01.09.01.03.01.09.00.00.00.00;NITF Layer Target ID;A free-text, locally defined name or ID of one or more individual targets or target areas from an NITF (National Imagery Transmission Format) still image layer;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;9;Leaf;5;06.0E.2B.34.01.01.01.09.01.03.01.09.01.00.00.00;NITF Layer Target ID;A free-text, locally defined name or ID of one or more individual targets or target areas from an NITF (National Imagery Transmission Format) still image layer;16-bit Unicode String;32 chars max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.01.03.02.00.00.00.00.00;Local Physical Media Identifiers;Organisationally given identifiers for physical media;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.01.03.02.01.00.00.00.00;Local Film ID;Organisationally given identifiers for film;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.01.03.02.01.01.00.00.00;Reel or Roll Number;An organizationally given number for a film reel or roll.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.01.03.02.01.02.00.00.00;Edge Code Header ;An organizationally given header for a film reel or roll;DataValue;8 bytes max;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.01.03.02.02.00.00.00.00;Local Tape Identifiers;Organisationally given identifiers for tape;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.01.03.02.02.01.00.00.00;Local Tape Number;An organizationally given number for a tape.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Node;4;06.0E.2B.34.01.01.01.03.01.03.02.03.00.00.00.00;Disk Identifiers;;;;;;;;
;Elements;3;Node;5;06.0E.2B.34.01.01.01.03.01.03.02.03.01.00.00.00;Magnetic Disks;;;;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.01.03.02.03.01.01.00.00;Magnetic Disk Number;An organizationally given number for a magnetic disc or disc pack.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 char max;;;;;
;Elements;3;Node;5;06.0E.2B.34.01.01.01.03.01.03.02.03.02.00.00.00;Optical Discs;;;;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.01.03.02.03.02.01.00.00;Optical Disc Number;An organizationally given number for an optical disc or disc pack.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 char max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.01.03.03.00.00.00.00.00;Local Object Identifiers;Object identifiers;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.03.03.01.00.00.00.00;LUID;A 4 byte locally unique ID;UInt32;4 bytes;;;;;
;Elements;9;Leaf;4;06.0E.2B.34.01.01.01.09.01.03.03.02.00.00.00.00;Package Name;Identifies a metadata package by name;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.01.03.03.02.01.00.00.00;Package Name;Identifies a metadata package by name;16-bit Unicode String;Variable;;;;SMPTE 377M;
;Elements;2;Node;3;06.0E.2B.34.01.01.01.02.01.03.04.00.00.00.00.00;Network and Stream Identifiers;Information about channel numbering;;;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.01.03.04.01.00.00.00.00;Channel Handle;Unique number identifying a channel number in a stream;Int16;2 bytes;;;;SMPTE 332M;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.03.04.02.00.00.00.00;Stream ID;Organizationally given identifier that is the stream_id in ISO/IEC 13818-1 (MPEG-2 Systems);Integer;1 Byte;;;;ISO 13818-1;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.03.04.03.00.00.00.00;Transport Stream ID;Identifier that is the transport_stream_id in ISO/IEC 13818-1 (MPEG-2 Systems);Integer;2 bytes;;;;ISO 13818-1;
;Elements;4;Leaf;4;06.0E.2B.34.01.01.01.04.01.03.04.04.00.00.00.00;Essence Stream ID;Essence (or its container) stream ID ;UInt32;4 bytes;;;;SMPTE 332M;
;Elements;4;Leaf;4;06.0E.2B.34.01.01.01.04.01.03.04.05.00.00.00.00;Index Stream ID;Index table stream ID ;UInt32;4 bytes;;;;SMPTE 332M;
;Elements;9;Leaf;4;06.0E.2B.34.01.01.01.09.01.03.04.06.00.00.00.00;RP217 Data Stream PID;Identifier that is the transport_stream_id in ISO/IEC 13818-1 (MPEG-2 Systems) for the Data stream per RP217;Integer;2 bytes;;;;ISO 13818-1;
;Elements;9;Leaf;4;06.0E.2B.34.01.01.01.09.01.03.04.07.00.00.00.00;RP217 Video Stream PID;Identifier that is the transport_stream_id in ISO/IEC 13818-1 (MPEG-2 Systems) for the Video stream per RP217;Integer;2 bytes;;;;ISO 13818-1;
;Elements;13;Leaf;4;06.0E.2B.34.01.01.01.0D.01.03.04.08.00.00.00.00;Generic Stream ID;Stream ID of the linked Generic Stream payload;UInt 32;4 bytes;;;;;
;Elements;3;Node;3;06.0E.2B.34.01.01.01.03.01.03.05.00.00.00.00.00;Organizational Program Identifiers;Program identifiers unique within an organization;;;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.03.05.01.00.00.00.00;Organizational Program Number;An Identifier, unique only within an organization, for a program;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.01.03.05.01.01.00.00.00;Organizational Program Number;An Identifier, unique only within an organization, for a program;16-bit Unicode String;Variable;;;;;
;Elements;3;Node;3;06.0E.2B.34.01.01.01.03.01.03.06.00.00.00.00.00;Metadata Identifiers;16-byte Identifiers for metadata elements;;;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.03.06.01.00.00.00.00;Item Designator ID;Organizationally given identifier that is the 16-byte Item Designator (SMPTE 336M)  for any data or metadata that uses the SMPTE Universal Label;SMPTE 336M;16 bytes;;;;SMPTE 336M;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.01.03.06.02.00.00.00.00;Local Tag Value;A locally unique registry identifier - the value is the local Tag in the local Registry;UInt16;2 bytes;;;;SMPTE 377M;AAF names this type "LocalTagType"
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.01.03.06.03.00.00.00.00;Local Tag Unique ID;A Unique Identifier of which the local tag is an alias;AUID;16 bytes;;;;;
;Elements;8;Leaf;4;06.0E.2B.34.01.01.01.08.01.03.06.04.00.00.00.00;HTML DOCTYPE;The complete document type declaration for an HTML document;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;http://www.w3.org/TR/2000/REC-xml-20001006;
;Elements;8;Leaf;5;06.0E.2B.34.01.01.01.08.01.03.06.04.01.00.00.00;HTML DOCTYPE;The complete document type declaration for an HTML document;16-bit Unicode String;Variable;;;;http://www.w3.org/TR/2000/REC-xml-20001006;
;Elements;8;Leaf;4;06.0E.2B.34.01.01.01.08.01.03.06.05.00.00.00.00;Namespace Prefix;A Namespace Prefix used in Qnames in an XML document;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;http://www.w3.org/TR/1999/REC-xml-names-19990114;
;Elements;8;Leaf;5;06.0E.2B.34.01.01.01.08.01.03.06.05.01.00.00.00;Namespace Prefix;A Namespace Prefix used in Qnames in an XML document;16-bit Unicode String;Variable;;;;http://www.w3.org/TR/1999/REC-xml-names-19990114;
;Elements;8;Leaf;4;06.0E.2B.34.01.01.01.08.01.03.06.06.00.00.00.00;Namespace Prefixes;A list of Namespace Prefixes used in Qnames in an XML document;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;http://www.w3.org/TR/1999/REC-xml-names-19990114;
;Elements;8;Leaf;5;06.0E.2B.34.01.01.01.08.01.03.06.06.01.00.00.00;Namespace Prefixes;A list of Namespace Prefixes used in Qnames in an XML document;16-bit Unicode String Array;Variable;;;;http://www.w3.org/TR/1999/REC-xml-names-19990114;
;Elements;13;Node;3;06.0E.2B.34.01.01.01.0D.01.03.07.00.00.00.00.00;Operation Message Identifiers;Identifiers relating to the operation message.;;;;;;;
;Elements;13;Node;4;06.0E.2B.34.01.01.01.0D.01.03.07.01.00.00.00.00;Security Message Identifiers;Identifiers relating to the security message.;;;;;;;
;Elements;13;Leaf;5;06.0E.2B.34.01.01.01.0D.01.03.07.01.01.00.00.00;ASM Request ID;An identifier associated with the Auditorium Security Message request.;UInt32;4;;;;SMPTE 430-6;
;Elements;13;Leaf;5;06.0E.2B.34.01.01.01.0D.01.03.07.01.02.00.00.00;ASM Event ID;An identifier associated with the Auditorium Security Message log record item.;Uint32;4;;;;SMPTE 430-6;
;Elements;13;Leaf;5;06.0E.2B.34.01.01.01.0D.01.03.07.01.03.00.00.00;ASM Link Encryption Key ID;An identifier associated with the link encryption key.;UInt32;4;;;;SMPTE 430-6;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.01.04.00.00.00.00.00.00;Locally Unique Locators;Locally unique path definitions;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.01.04.01.00.00.00.00.00;Media Locators;Local paths for a digital media, data, metadata file etc;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.01.01.00.00.00.00;Local File Path;The local path to a complete digital media, data, metadata etc file;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;255 bytes max;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.01.04.01.01.01.00.00.00;Local File Path;The local path to a complete digital media, data, metadata etc file;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.01.04.01.02.00.00.00.00;Physical Media Location ;A description of the physical location of media - e.g. which archive, place, rack, shelf, position on shelf;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;255 bytes max;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.01.04.01.02.01.00.00.00;Media Location;A description of the physical location of media - e.g. which archive, place, rack, shelf, position on shelf;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.01.04.01.03.00.00.00.00;Track Number;Specifies the intended track number in a sequences of tracks;UInt32;4 bytes;;;;;
;Elements;7;Leaf;4;06.0E.2B.34.01.01.01.07.01.04.01.04.00.00.00.00;Track Number Batch;An unordered list of Track Numbers used to link the System item element to the essence tracks used in the Content Package;Batch of TrackIDs (UInt32);4*n bytes;;;;SMPTE 394M;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.01.04.07.00.00.00.00.00;Film Locators;Location information for film;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.07.01.00.00.00.00;Edge Code;The edge code on the film  eg feet;frames;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.07.02.00.00.00.00;Frame Code;Unique frame number for film;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.07.03.00.00.00.00;Key Code;Machine readable version of frame code;KeyCode;Variable;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.07.04.00.00.00.00;Ink Number;Ink number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;2;Node;3;06.0E.2B.34.01.01.01.02.01.04.09.00.00.00.00.00;Synchronization Locators;Media location information relating to synchronisation;;;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.01.04.09.01.00.00.00.00;Edge Code Start;Specifies the edge code at the beginning of the clip, segment etc;PositionType;8 bytes;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.01.04.10.00.00.00.00.00;Proxy Locators;Local archival location information for key frames, keys sounds, key text etc;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.10.01.00.00.00.00;Key Text;Local archival location information for key text;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.10.02.00.00.00.00;Key Frame;Local archival location information for key frames;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.10.03.00.00.00.00;Key Sound;Local archival location information for keys sounds;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.01.04.10.04.00.00.00.00;Key Data or Program;Local archival location information for key data or program;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.01.05.00.00.00.00.00.00;Titles;Titling metadata relating to productions;;;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.01.00.00.00.00.00;Title Kind;Kind of title, i.e., project, group of programs, group of series, series, item, program, working, original, item, episode, element, scene, shot etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.01.01.00.00.00.00;Title Kind;Kind of title, i.e., project, series, item, program, working, original, item, episode, element, scene, shot etc;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.02.00.00.00.00.00;Main Title;The main title;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.02.01.00.00.00.00;Main Title;The main title;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.03.00.00.00.00.00;Secondary Title;The secondary title;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.03.01.00.00.00.00;Secondary Title;The secondary title;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.04.00.00.00.00.00;Series Number;The alphanumeric series number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.04.01.00.00.00.00;Series Number;The alphanumeric series number;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.05.00.00.00.00.00;Episode Number;The alphanumeric episode number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.05.01.00.00.00.00;Episode Number;The alphanumeric episode number;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.06.00.00.00.00.00;Scene Number;The alphanumeric scene number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.06.01.00.00.00.00;Scene Number;The alphanumeric scene number;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;3;06.0E.2B.34.01.01.01.01.01.05.07.00.00.00.00.00;Take Number;Take number of the instance of the shot;UInt16;2 bytes;;;;;
;Elements;2;Leaf;3;06.0E.2B.34.01.01.01.02.01.05.08.00.00.00.00.00;Version Title;The version title;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.08.01.00.00.00.00;Version Title;The version title;16-bit Unicode String;Variable;;;;;
;Elements;3;Leaf;3;06.0E.2B.34.01.01.01.03.01.05.09.00.00.00.00.00;Mission ID;A locally defined identifier for the platform mission number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;14 bytes;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.01.05.09.01.00.00.00.00;Mission ID;A locally defined identifier for the platform mission number;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;3;06.0E.2B.34.01.01.01.04.01.05.0A.00.00.00.00.00;Working Title;The (possibly temporary) working title of a production or a production component;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;4;Leaf;4;06.0E.2B.34.01.01.01.04.01.05.0A.01.00.00.00.00;Working Title;The (possibly temporary) working title of a production or a production component;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;3;06.0E.2B.34.01.01.01.04.01.05.0B.00.00.00.00.00;Original Title;The original title of a production;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;4;Leaf;4;06.0E.2B.34.01.01.01.04.01.05.0B.01.00.00.00.00;Original Title;The original title of a production;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;3;06.0E.2B.34.01.01.01.04.01.05.0C.00.00.00.00.00;Clip Number;The alphanumeric number of the Clip;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;4;Leaf;4;06.0E.2B.34.01.01.01.04.01.05.0C.01.00.00.00.00;Clip Number;The alphanumeric number of the Clip;16-bit Unicode String;Variable;;;;;
;Elements;5;Leaf;3;06.0E.2B.34.01.01.01.05.01.05.0D.00.00.00.00.00;Brand Main Title;Main Brand title (e.g. Horizon);ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.01.05.0D.01.00.00.00.00;Brand Main Title;Main Brand title (e.g. Horizon);UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;3;06.0E.2B.34.01.01.01.05.01.05.0E.00.00.00.00.00;Brand Original Title;Any original Brand title;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.01.05.0E.01.00.00.00.00;Brand Original Title;Any original Brand title;UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;3;06.0E.2B.34.01.01.01.05.01.05.0F.00.00.00.00.00;Framework Title;A human readable title for this instance of the Production Framework (e.g. “Wilco Productions version 3”);ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
